Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2007 US Open QF,L vs Ferrer,6.3,6.7,5.8,49.3%,28.9%,54.2%,47.2%,49.0%,12.1%,5.5,2.4,-4.5,-2.1
2002 Miami QF,L vs Rios,4.7,5.2,4.0,40.6%,37.0%,50.0%,52.6%,49.1%,6.9%,-3.5,-3.3,-6.5,-6.2
2002 Sydney F,L vs Federer,3.6,3.8,3.5,39.3%,52.9%,20.0%,57.1%,58.8%,12.5%,3.5,4.6,-4.0,-8.3
Career (3 matches),,5.2,5.6,4.7,43.4%,36.0%,45.5%,50.0%,50.6%,10.7%,1.8,1.3,-5.0,-4.1
