Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,13,7,6,53.8%,14-15,48.3%,153-148,50.8%,5-3,62.5%,13,89.3%,11.6%,21.3%,4.2%,64.3%,78.1%,58.0%,71.0%,30.5%,50.4%,1.05
Clay,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,
Grand Slams,3,1,2,33.3%,4-6,40.0%,51-55,48.1%,1-0,100.0%,3,88.7%,5.8%,21.5%,4.8%,64.0%,78.9%,54.5%,70.1%,25.3%,48.3%,0.84
Masters,6,3,3,50.0%,3-7,30.0%,51-57,47.2%,2-3,40.0%,6,84.9%,11.3%,17.3%,4.1%,63.7%,74.3%,54.8%,67.3%,31.6%,48.8%,0.97
Other Tours,5,3,2,60.0%,7-2,77.8%,51-36,58.6%,2-0,100.0%,4,95.3%,19.0%,26.7%,3.4%,65.7%,82.6%,67.9%,77.5%,34.8%,55.0%,1.55
Best of 5,3,1,2,33.3%,4-6,40.0%,51-55,48.1%,1-0,100.0%,3,88.7%,5.8%,21.5%,4.8%,64.0%,78.9%,54.5%,70.1%,25.3%,48.3%,0.84
Best of 3,11,6,5,54.5%,10-9,52.6%,102-93,52.3%,4-3,57.1%,10,89.6%,14.7%,21.1%,3.8%,64.5%,77.7%,60.0%,71.5%,33.0%,51.4%,1.15
Semi-finals,1,0,1,0.0%,1-2,33.3%,13-13,50.0%,0-0,-,1,84.6%,15.4%,35.4%,4.6%,69.2%,84.4%,45.0%,72.3%,31.1%,50.4%,1.12
Quarter-finals,1,1,0,100.0%,2-0,100.0%,13-9,59.1%,1-0,100.0%,1,100.0%,10.0%,26.2%,0.0%,63.9%,92.3%,77.3%,86.9%,31.3%,57.8%,2.39
vs Righties,12,6,6,50.0%,10-13,43.5%,122-124,49.6%,5-3,62.5%,11,88.4%,10.0%,19.2%,4.1%,63.9%,76.9%,58.8%,70.4%,30.1%,49.8%,1.01
vs Lefties,2,1,1,50.0%,4-2,66.7%,31-24,56.4%,0-0,-,2,92.9%,18.5%,31.3%,4.7%,66.7%,84.0%,54.0%,74.0%,32.9%,53.3%,1.27
vs Top 10,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,8.3%,10.0%,60.0%,61.1%,50.0%,56.7%,7.7%,37.4%,0.18
