Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,2,1,1,50.0%,2-2,50.0%,20-19,51.3%,0-0,-,2,90.0%,10.5%,14.7%,1.8%,62.4%,80.9%,58.5%,72.5%,34.5%,52.6%,1.25,R64 (Indian Wells Masters)
2014,25,9,16,36.0%,27-40,40.3%,303-352,46.3%,4-6,40.0%,23,73.9%,18.9%,3.9%,2.3%,70.8%,67.1%,44.7%,60.6%,34.8%,48.1%,0.88,SF (Estoril)
2013,46,20,26,43.5%,46-61,43.0%,517-561,48.0%,13-15,46.4%,45,79.9%,17.0%,5.1%,1.5%,70.4%,68.3%,50.9%,63.1%,34.7%,49.1%,0.94,SF (2x)
2012,20,6,14,30.0%,16-32,33.3%,204-254,44.5%,3-4,42.9%,20,75.8%,15.2%,4.2%,1.3%,72.2%,65.4%,49.4%,61.0%,34.4%,47.8%,0.88,R16 (5x)
2011,41,16,25,39.0%,46-60,43.4%,506-541,48.3%,9-10,47.4%,40,76.2%,21.3%,4.9%,2.2%,66.5%,68.9%,50.7%,62.8%,36.9%,49.7%,0.99,F (Nice)
2010,50,26,24,52.0%,71-61,53.8%,660-641,50.7%,16-13,55.2%,47,81.6%,17.8%,7.6%,1.9%,71.6%,70.8%,50.5%,65.0%,35.2%,50.1%,1.01,F (Casablanca)
2009,60,27,33,45.0%,72-80,47.4%,749-764,49.5%,10-14,41.7%,56,80.0%,20.6%,6.0%,2.2%,69.2%,69.4%,51.5%,63.9%,36.7%,50.2%,1.02,F (Stuttgart)
2008,45,23,22,51.1%,61-59,50.8%,594-591,50.1%,17-13,56.7%,41,80.0%,17.4%,6.8%,2.0%,69.8%,71.1%,51.4%,65.1%,34.0%,49.7%,0.98,W (Gstaad)
2007,18,8,10,44.4%,18-26,40.9%,209-245,46.0%,8-4,66.7%,14,82.5%,12.3%,5.0%,0.9%,71.5%,72.8%,49.3%,66.1%,33.6%,49.9%,0.99,F (Bucharest)
2006,7,0,7,0.0%,5-16,23.8%,89-118,43.0%,0-4,0.0%,6,66.7%,22.1%,5.7%,3.1%,64.6%,61.3%,47.9%,56.6%,36.6%,46.8%,0.84,
2005,51,26,25,51.0%,68-65,51.1%,669-642,51.0%,10-17,37.0%,47,80.8%,21.4%,6.7%,1.8%,68.9%,69.0%,52.9%,64.0%,36.3%,50.5%,1.01,SF (2x)
2004,44,19,25,43.2%,53-62,46.1%,574-583,49.6%,8-18,30.8%,40,79.8%,19.2%,7.8%,2.8%,67.1%,69.1%,50.1%,62.9%,35.5%,49.6%,0.96,SF (Scottsdale)
2003,28,15,13,53.6%,41-35,53.9%,389-364,51.7%,8-9,47.1%,25,79.7%,23.6%,5.1%,2.9%,65.3%,70.2%,50.6%,63.4%,37.0%,50.5%,1.01,QF (Bucharest)
2002,8,5,3,62.5%,10-6,62.5%,84-74,53.2%,3-0,100.0%,6,75.4%,25.9%,5.3%,2.5%,60.6%,63.9%,56.1%,60.8%,39.7%,50.7%,1.01,QF (Umag)
Career,445,201,244,45.2%,536-605,47.0%,5567-5749,49.2%,109-127,46.2%,412,79.2%,19.2%,6.1%,2.1%,69.0%,69.2%,50.7%,63.5%,35.6%,49.7%,0.98,
