Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Rebeka Masarova [ESP],3,1,75.0%,1,1,0,100.0%,2022,2024,3,0.94,0.9%,8.7%,57.4%,59.8%,36.7%,50.0%,47.0%,48.4%,53.8%
3,Varvara Lepchenko [USA],2,1,66.7%,0,0,0,-,2024,2026,3,1.19,3.2%,6.0%,63.8%,70.5%,44.3%,61.0%,46.3%,60.0%,40.6%
3,Anastasia Zakharova [RUS],1,2,33.3%,1,0,1,0.0%,2025,2026,3,0.89,5.5%,10.9%,57.9%,62.3%,37.7%,51.9%,42.7%,43.5%,45.5%
3,Beatriz Haddad Maia [BRA],2,1,66.7%,1,0,1,0.0%,2024,2026,3,1.06,4.6%,5.5%,59.7%,71.8%,39.6%,58.8%,43.6%,60.9%,61.9%
3,Claire Liu [USA],1,2,33.3%,1,0,1,0.0%,2024,2025,3,0.95,4.7%,6.5%,60.2%,67.3%,38.7%,55.9%,41.8%,64.1%,35.1%
3,Viktorija Golubic [SUI],1,2,33.3%,1,1,0,100.0%,2024,2025,3,0.84,3.9%,8.4%,55.7%,61.9%,33.3%,49.3%,42.4%,40.7%,37.0%
3,Petra Martic [CRO],0,3,0.0%,1,1,0,100.0%,2022,2025,3,0.77,1.4%,7.7%,60.1%,63.2%,42.2%,54.8%,34.6%,44.0%,30.8%
3,Magda Linette [POL],1,2,33.3%,1,0,1,0.0%,2021,2025,3,0.93,4.4%,4.8%,58.6%,69.2%,41.7%,57.8%,39.2%,60.7%,37.5%
3,Rebecca Marino [CAN],2,1,66.7%,0,0,0,-,2022,2025,1,1.29,3.6%,7.3%,47.3%,73.1%,48.3%,60.0%,51.6%,66.7%,50.0%
3,Mananchaya Sawangkaew [THA],0,3,0.0%,2,0,2,0.0%,2023,2025,1,0.74,3.3%,6.6%,75.4%,43.5%,33.3%,41.0%,43.5%,20.0%,44.4%
3,Arantxa Rus [NED],1,2,33.3%,1,0,1,0.0%,2023,2024,3,1.01,3.4%,4.2%,62.6%,61.7%,41.6%,54.2%,46.2%,60.0%,46.4%
3,Danielle Collins [USA],1,2,33.3%,0,0,0,-,2023,2024,3,0.83,5.2%,3.9%,69.0%,56.1%,39.6%,51.0%,40.5%,43.5%,40.0%
2,Rebecca Sramkova [SVK],1,1,50.0%,0,0,0,-,2024,2026,2,1.15,3.3%,4.7%,70.7%,65.1%,47.7%,60.0%,45.9%,62.5%,57.1%
2,Chloe Paquet [FRA],2,0,100.0%,0,0,0,-,2022,2025,2,1.00,3.5%,15.4%,54.7%,70.0%,42.9%,57.7%,42.5%,65.0%,55.6%
2,Maya Joint [AUS],1,1,50.0%,2,0,2,0.0%,2025,2025,2,0.96,3.4%,6.2%,55.4%,58.2%,41.8%,50.8%,47.2%,35.3%,44.4%
