Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1993 Zurich F,W vs Navratilova,2.4%,100.0%,13.3%,66.7%,12.5%,25.0%,4.3%,22.8%,41.2%,0.0%,-,32,34
1993 US Open SF,L vs Graf,1.1%,0.0%,10.7%,52.9%,6.0%,3.2%,0.0%,1.0%,0.0%,1.1%,33.3%,-5,1
1992 US Open SF,L vs Sanchez Vicario,2.1%,100.0%,18.9%,58.8%,4.5%,6.3%,0.0%,2.2%,0.0%,1.0%,0.0%,-112,-115
1990 San Diego F,L vs Graf,0.0%,-,5.7%,66.7%,5.4%,3.2%,0.0%,6.0%,23.1%,0.5%,100.0%,-49,-59
1990 Chicago F,L vs Navratilova,2.0%,100.0%,15.6%,60.0%,12.1%,28.6%,0.0%,15.2%,44.4%,0.0%,-,8,-2
1989 Indian Wells F,W vs Byrne,0.0%,-,11.8%,54.5%,17.8%,15.4%,0.0%,14.3%,33.3%,2.0%,0.0%,-57,-81
1989 Indian Wells SF,W vs Sukova,0.0%,-,9.4%,83.3%,18.3%,30.8%,0.0%,11.3%,7.1%,0.9%,0.0%,-47,-37
1988 Olympics SF,L vs Sabatini,0.0%,-,7.6%,57.1%,2.6%,9.4%,0.0%,2.0%,4.2%,0.3%,0.0%,-95,-93
1987 Hilton Head F,L vs Graf,1.2%,100.0%,8.7%,66.7%,4.5%,6.3%,0.0%,3.7%,15.6%,0.9%,50.0%,-63,-67
Career (9 matches),,1.0%,83.3%,11.1%,62.8%,7.8%,10.1%,2.8%,6.2%,16.1%,0.8%,23.5%,-49,-48
